"assignment","cluster","id","microbetag::cluster","name","selected","shared name","value"
"strong","1.0","HQ794984.1.1445","1","HQ794984.1.1445","false","HQ794984.1.1445","HQ794984.1.1445"
"strong","1.0","AY349381.1.1530","1","AY349381.1.1530","false","AY349381.1.1530","AY349381.1.1530"
"strong","1.0","JQ451964.1.1414","1","JQ451964.1.1414","false","JQ451964.1.1414","JQ451964.1.1414"
"strong","1.0","JN379053.1.1485","1","JN379053.1.1485","false","JN379053.1.1485","JN379053.1.1485"
"strong","1.0","JQ457721.1.1392","1","JQ457721.1.1392","false","JQ457721.1.1392","JQ457721.1.1392"
"strong","1.0","JQ449530.1.1397","1","JQ449530.1.1397","false","JQ449530.1.1397","JQ449530.1.1397"
"strong","1.0","GQ011154.1.1359","1","GQ011154.1.1359","false","GQ011154.1.1359","GQ011154.1.1359"
"strong","0.0","JQ447633.1.1398","0","JQ447633.1.1398","false","JQ447633.1.1398","JQ447633.1.1398"
"strong","0.0","JQ448099.1.1406","0","JQ448099.1.1406","false","JQ448099.1.1406","JQ448099.1.1406"
"strong","1.0","JQ452700.1.1384","1","JQ452700.1.1384","false","JQ452700.1.1384","JQ452700.1.1384"
"strong","1.0","EU185432.1.1376","1","EU185432.1.1376","false","EU185432.1.1376","EU185432.1.1376"
"strong","0.0","HQ775013.1.1449","0","HQ775013.1.1449","false","HQ775013.1.1449","HQ775013.1.1449"
"strong","1.0","JQ478147.1.1397","1","JQ478147.1.1397","false","JQ478147.1.1397","JQ478147.1.1397"
"strong","0.0","JQ456698.1.1395","0","JQ456698.1.1395","false","JQ456698.1.1395","JQ456698.1.1395"
"strong","0.0","JQ464095.1.1368","0","JQ464095.1.1368","false","JQ464095.1.1368","JQ464095.1.1368"
"strong","1.0","AY980283.1.1354","1","AY980283.1.1354","false","AY980283.1.1354","AY980283.1.1354"
"strong","1.0","EF071236.1.1410","1","EF071236.1.1410","false","EF071236.1.1410","EF071236.1.1410"
"strong","1.0","BAIH01000157.3821.5173","1","BAIH01000157.3821.5173","false","BAIH01000157.3821.5173","BAIH01000157.3821.5173"
"strong","1.0","DQ807011.1.1390","1","DQ807011.1.1390","false","DQ807011.1.1390","DQ807011.1.1390"
"strong","0.0","JQ452600.1.1310","0","JQ452600.1.1310","false","JQ452600.1.1310","JQ452600.1.1310"
"strong","0.0","JQ452545.1.1417","0","JQ452545.1.1417","false","JQ452545.1.1417","JQ452545.1.1417"
"strong","0.0","AJ421779.1.1522","0","AJ421779.1.1522","false","AJ421779.1.1522","AJ421779.1.1522"
"strong","0.0","JQ468546.1.1400","0","JQ468546.1.1400","false","JQ468546.1.1400","JQ468546.1.1400"
"strong","0.0","JQ467292.1.1350","0","JQ467292.1.1350","false","JQ467292.1.1350","JQ467292.1.1350"
"strong","1.0","AX954527.16411.17939","1","AX954527.16411.17939","false","AX954527.16411.17939","AX954527.16411.17939"
"strong","1.0","GZ793541.182.1466","1","GZ793541.182.1466","false","GZ793541.182.1466","GZ793541.182.1466"
"strong","1.0","AB114256.1.1414","1","AB114256.1.1414","false","AB114256.1.1414","AB114256.1.1414"
"strong","1.0","AM990992.2181279.2182758","1","AM990992.2181279.2182758","false","AM990992.2181279.2182758","AM990992.2181279.2182758"
"strong","0.0","GU227177.1.1456","0","GU227177.1.1456","false","GU227177.1.1456","GU227177.1.1456"
"strong","0.0","JQ456223.1.1382","0","JQ456223.1.1382","false","JQ456223.1.1382","JQ456223.1.1382"
"strong","0.0","FJ976418.1.1327","0","FJ976418.1.1327","false","FJ976418.1.1327","FJ976418.1.1327"
"strong","0.0","HQ890331.1.1562","0","HQ890331.1.1562","false","HQ890331.1.1562","HQ890331.1.1562"
"strong","1.0","AY596468.1.1492","1","AY596468.1.1492","false","AY596468.1.1492","AY596468.1.1492"
"strong","1.0","HQ680854.1.1393","1","HQ680854.1.1393","false","HQ680854.1.1393","HQ680854.1.1393"
"strong","1.0","JQ470760.1.1401","1","JQ470760.1.1401","false","JQ470760.1.1401","JQ470760.1.1401"
"strong","1.0","AY331415.1.1454","1","AY331415.1.1454","false","AY331415.1.1454","AY331415.1.1454"
"strong","1.0","AB182485.1.1494","1","AB182485.1.1494","false","AB182485.1.1494","AB182485.1.1494"
"strong","1.0","JN713328.1.1506","1","JN713328.1.1506","false","JN713328.1.1506","JN713328.1.1506"
"strong","1.0","GU227213.1.1439","1","GU227213.1.1439","false","GU227213.1.1439","GU227213.1.1439"
"strong","0.0","JF177522.1.1335","0","JF177522.1.1335","false","JF177522.1.1335","JF177522.1.1335"
"strong","0.0","JQ450525.1.1381","0","JQ450525.1.1381","false","JQ450525.1.1381","JQ450525.1.1381"
"strong","0.0","JQ453043.1.1383","0","JQ453043.1.1383","false","JQ453043.1.1383","JQ453043.1.1383"
"strong","1.0","FJ558066.1.1408","1","FJ558066.1.1408","false","FJ558066.1.1408","FJ558066.1.1408"
"strong","0.0","HE681322.1.1627","0","HE681322.1.1627","false","HE681322.1.1627","HE681322.1.1627"
"strong","0.0","AF481207.1.1480","0","AF481207.1.1480","false","AF481207.1.1480","AF481207.1.1480"
"strong","0.0","HQ761535.1.1434","0","HQ761535.1.1434","false","HQ761535.1.1434","HQ761535.1.1434"
"strong","0.0","AF481220.1.1480","0","AF481220.1.1480","false","AF481220.1.1480","AF481220.1.1480"
"strong","0.0","HQ807545.1.1449","0","HQ807545.1.1449","false","HQ807545.1.1449","HQ807545.1.1449"
"strong","0.0","JQ454812.1.1398","0","JQ454812.1.1398","false","JQ454812.1.1398","JQ454812.1.1398"
"strong","0.0","GU086178.1.1311","0","GU086178.1.1311","false","GU086178.1.1311","GU086178.1.1311"
"strong","0.0","EU767381.1.1373","0","EU767381.1.1373","false","EU767381.1.1373","EU767381.1.1373"
"strong","1.0","HQ766686.1.1437","1","HQ766686.1.1437","false","HQ766686.1.1437","HQ766686.1.1437"
"strong","0.0","FJ470591.1.1499","0","FJ470591.1.1499","false","FJ470591.1.1499","FJ470591.1.1499"
"strong","1.0","JQ453189.1.1380","1","JQ453189.1.1380","false","JQ453189.1.1380","JQ453189.1.1380"
"strong","1.0","JF139928.1.1354","1","JF139928.1.1354","false","JF139928.1.1354","JF139928.1.1354"
"strong","1.0","JQ455294.1.1410","1","JQ455294.1.1410","false","JQ455294.1.1410","JQ455294.1.1410"
"strong","0.0","JQ467563.1.1401","0","JQ467563.1.1401","false","JQ467563.1.1401","JQ467563.1.1401"
"strong","0.0","AY282578.1.1283","0","AY282578.1.1283","false","AY282578.1.1283","AY282578.1.1283"
"strong","0.0","JQ467044.1.1421","0","JQ467044.1.1421","false","JQ467044.1.1421","JQ467044.1.1421"
"strong","0.0","HM269617.1.1370","0","HM269617.1.1370","false","HM269617.1.1370","HM269617.1.1370"
"strong","1.0","DQ341410.1.1477","1","DQ341410.1.1477","false","DQ341410.1.1477","DQ341410.1.1477"
"strong","1.0","HQ805067.1.1470","1","HQ805067.1.1470","false","HQ805067.1.1470","HQ805067.1.1470"
"strong","1.0","JF154482.1.1370","1","JF154482.1.1370","false","JF154482.1.1370","JF154482.1.1370"
"strong","1.0","FM996743.1.1462","1","FM996743.1.1462","false","FM996743.1.1462","FM996743.1.1462"
"strong","0.0","JQ462373.1.1304","0","JQ462373.1.1304","false","JQ462373.1.1304","JQ462373.1.1304"
"strong","1.0","HQ780549.1.1446","1","HQ780549.1.1446","false","HQ780549.1.1446","HQ780549.1.1446"
"strong","1.0","HQ759566.1.1442","1","HQ759566.1.1442","false","HQ759566.1.1442","HQ759566.1.1442"
"strong","1.0","DQ795473.1.1393","1","DQ795473.1.1393","false","DQ795473.1.1393","DQ795473.1.1393"
"strong","1.0","AY974850.1.1358","1","AY974850.1.1358","false","AY974850.1.1358","AY974850.1.1358"
"strong","1.0","FJ363204.1.1363","1","FJ363204.1.1363","false","FJ363204.1.1363","FJ363204.1.1363"
"strong","0.0","GU561366.1.1374","0","GU561366.1.1374","false","GU561366.1.1374","GU561366.1.1374"
"strong","0.0","JF219657.1.1381","0","JF219657.1.1381","false","JF219657.1.1381","JF219657.1.1381"
"strong","1.0","JF241367.1.1381","1","JF241367.1.1381","false","JF241367.1.1381","JF241367.1.1381"
"strong","1.0","HQ804994.1.1438","1","HQ804994.1.1438","false","HQ804994.1.1438","HQ804994.1.1438"
"strong","0.0","JQ468013.1.1397","0","JQ468013.1.1397","false","JQ468013.1.1397","JQ468013.1.1397"
"strong","0.0","JQ447614.1.1398","0","JQ447614.1.1398","false","JQ447614.1.1398","JQ447614.1.1398"
"strong","0.0","JQ452604.1.1398","0","JQ452604.1.1398","false","JQ452604.1.1398","JQ452604.1.1398"
"strong","1.0","JQ452818.1.1384","1","JQ452818.1.1384","false","JQ452818.1.1384","JQ452818.1.1384"
